project,mutant_id,class,method,line,mutator,description,pit_status,pit_label,pitmus_status,agreement,detail,time_seconds
commons-beanutils,7f0ad74b3670,org.apache.commons.beanutils.locale.converters.DecimalLocaleConverter,parse,244,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,MEMORY_ERROR,KILLED,SURVIVED,disagreed,ok,24.86
commons-beanutils,5a21bf638fee,org.apache.commons.beanutils.locale.converters.DecimalLocaleConverter,parse,231,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,2.97
commons-beanutils,1cc2af5a7a87,org.apache.commons.beanutils.PropertyUtilsBean,getSimpleProperty,1257,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.05
commons-beanutils,5a61659b39ce,org.apache.commons.beanutils.PropertyUtilsBean,getSimpleProperty,1243,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,MEMORY_ERROR,KILLED,KILLED,agreed,test_failure,53.35
commons-beanutils,ac0e61026fa9,org.apache.commons.beanutils.PropertyUtilsBean,getSimpleProperty,1280,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/PropertyUtilsBean::getSimpleProperty,KILLED,KILLED,KILLED,agreed,test_failure,3.17
commons-beanutils,bb328015c5af,org.apache.commons.beanutils.PropertyUtilsBean,getSimpleProperty,1233,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.22
commons-beanutils,9310c606ab04,org.apache.commons.beanutils.PropertyUtilsBean,getSimpleProperty,1230,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,MEMORY_ERROR,KILLED,SURVIVED,disagreed,ok,49.08
commons-beanutils,6251ac82199c,org.apache.commons.beanutils.PropertyUtilsBean,setNestedProperty,1878,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.16
commons-beanutils,4610a6a17e1a,org.apache.commons.beanutils.PropertyUtilsBean,setNestedProperty,1910,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,MEMORY_ERROR,KILLED,KILLED,agreed,test_failure,27.19
commons-beanutils,ebc916acc3bc,org.apache.commons.beanutils.PropertyUtilsBean,setNestedProperty,1899,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.00
commons-beanutils,2f17b4127cb7,org.apache.commons.beanutils.PropertyUtilsBean,setNestedProperty,1908,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,MEMORY_ERROR,KILLED,KILLED,agreed,test_failure,29.01
commons-beanutils,a577b90b692c,org.apache.commons.beanutils.PropertyUtilsBean,setNestedProperty,1912,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.11
commons-beanutils,c447fa61d7b9,org.apache.commons.beanutils.PropertyUtilsBean,setMappedProperty,1714,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,MEMORY_ERROR,KILLED,SURVIVED,disagreed,ok,25.85
commons-beanutils,33709e5da85f,org.apache.commons.beanutils.PropertyUtilsBean,setMappedProperty,1731,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.02
commons-beanutils,af1157ee12c6,org.apache.commons.beanutils.PropertyUtilsBean,setMappedProperty,1717,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.03
commons-beanutils,9e804ca0c664,org.apache.commons.beanutils.PropertyUtilsBean,setMappedProperty,1731,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,MEMORY_ERROR,KILLED,SURVIVED,disagreed,ok,22.66
commons-beanutils,bb288872058f,org.apache.commons.beanutils.PropertyUtilsBean,setMappedProperty,1741,VoidMethodCallMutator,removed call to org/apache/commons/beanutils/PropertyUtilsBean::setMappedProperty,KILLED,KILLED,KILLED,agreed,test_failure,3.02
commons-beanutils,bb4201b2fc7c,org.apache.commons.beanutils.PropertyUtilsBean,getMappedProperty,661,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/PropertyUtilsBean::getMappedProperty,KILLED,KILLED,KILLED,agreed,test_failure,3.02
commons-beanutils,a2f6b380631d,org.apache.commons.beanutils.PropertyUtilsBean,getMappedProperty,678,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,MEMORY_ERROR,KILLED,KILLED,agreed,test_failure,23.58
commons-beanutils,98991bfc70c8,org.apache.commons.beanutils.PropertyUtilsBean,getMappedProperty,702,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/PropertyUtilsBean::getMappedProperty,KILLED,KILLED,KILLED,agreed,test_failure,3.03
commons-beanutils,8c2c4427346f,org.apache.commons.beanutils.PropertyUtilsBean,getMappedProperty,657,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,2.96
commons-beanutils,1d6a5fa61940,org.apache.commons.beanutils.PropertyUtilsBean,getMappedProperty,668,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,MEMORY_ERROR,KILLED,KILLED,agreed,test_failure,27.78
commons-beanutils,be3ff597b42b,org.apache.commons.beanutils.PropertyUtilsBean,copyProperties,288,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,SURVIVED,SURVIVED,SURVIVED,agreed,ok,3.41
commons-beanutils,8bfdc0b56ae1,org.apache.commons.beanutils.PropertyUtilsBean,copyProperties,291,VoidMethodCallMutator,removed call to org/apache/commons/beanutils/PropertyUtilsBean::setSimpleProperty,SURVIVED,SURVIVED,KILLED,disagreed,non_zero_rc_1,1.71
commons-beanutils,74f38817c663,org.apache.commons.beanutils.PropertyUtilsBean,copyProperties,276,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.00
commons-beanutils,571fe7df303e,org.apache.commons.beanutils.PropertyUtilsBean,copyProperties,308,VoidMethodCallMutator,removed call to org/apache/commons/beanutils/DynaBean::set,KILLED,KILLED,SURVIVED,disagreed,ok,3.27
commons-beanutils,2183f9b91ccb,org.apache.commons.beanutils.converters.AbstractConverter,toString,436,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,SURVIVED,SURVIVED,KILLED,disagreed,non_zero_rc_1,1.18
commons-beanutils,2dcda244214e,org.apache.commons.beanutils.converters.AbstractConverter,toString,443,EmptyObjectReturnValsMutator,"replaced return value with """" for org/apache/commons/beanutils/converters/AbstractConverter::toString",SURVIVED,SURVIVED,SURVIVED,agreed,ok,3.21
commons-beanutils,4028b3b3157a,org.apache.commons.beanutils.converters.AbstractConverter,toString,436,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,SURVIVED,SURVIVED,KILLED,disagreed,non_zero_rc_1,1.21
commons-beanutils,628355760f19,org.apache.commons.beanutils.converters.AbstractConverter,toString,420,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,SURVIVED,SURVIVED,SURVIVED,agreed,ok,3.14
commons-beanutils,d451e0c4ce06,org.apache.commons.beanutils.converters.CharacterConverter,convertToType,89,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/converters/CharacterConverter::convertToType,KILLED,KILLED,KILLED,agreed,test_failure,2.97
commons-beanutils,124b026f6f62,org.apache.commons.beanutils.locale.LocaleConvertUtilsBean,lookup,440,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,MEMORY_ERROR,KILLED,KILLED,agreed,timeout,90.20
commons-beanutils,706da811d1ee,org.apache.commons.beanutils.locale.LocaleConvertUtilsBean,lookup,446,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,MEMORY_ERROR,KILLED,KILLED,agreed,timeout,90.12
commons-beanutils,7fd4986c6f26,org.apache.commons.beanutils.locale.LocaleConvertUtilsBean,lookup,446,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,MEMORY_ERROR,KILLED,KILLED,agreed,timeout,90.13
commons-beanutils,d284aa9501d3,org.apache.commons.beanutils.locale.LocaleConvertUtilsBean,lookup,440,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,MEMORY_ERROR,KILLED,KILLED,agreed,timeout,90.10
commons-beanutils,dd4e4ad15ef9,org.apache.commons.beanutils.locale.LocaleConvertUtilsBean,lookup,452,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/locale/LocaleConvertUtilsBean::lookup,MEMORY_ERROR,KILLED,KILLED,agreed,timeout,90.11
commons-beanutils,1e497e7482c5,org.apache.commons.beanutils.PropertyUtilsBean,getIntrospectionData,2220,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,6.72
commons-beanutils,255dbcece186,org.apache.commons.beanutils.PropertyUtilsBean,getIntrospectionData,2231,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/PropertyUtilsBean::getIntrospectionData,KILLED,KILLED,KILLED,agreed,test_failure,8.14
commons-beanutils,3afe8b3c8fbe,org.apache.commons.beanutils.PropertyUtilsBean,getIntrospectionData,2226,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,TIMED_OUT,KILLED,KILLED,agreed,timeout,90.12
commons-beanutils,4eef7cbc85df,org.apache.commons.beanutils.PropertyUtilsBean,getIntrospectionData,2220,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,MEMORY_ERROR,KILLED,KILLED,agreed,test_failure,79.97
commons-beanutils,50275ff1923a,org.apache.commons.beanutils.PropertyUtilsBean,getIntrospectionData,2226,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,test_failure,3.30
commons-beanutils,c5f2930b4a69,org.apache.commons.beanutils.ConvertUtilsBean,registerPrimitives,649,VoidMethodCallMutator,removed call to org/apache/commons/beanutils/ConvertUtilsBean::register,MEMORY_ERROR,KILLED,KILLED,agreed,timeout,90.17
commons-beanutils,9b9a86794a57,org.apache.commons.beanutils.ConvertUtilsBean,registerPrimitives,653,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,MEMORY_ERROR,KILLED,KILLED,agreed,timeout,90.14
commons-beanutils,698b4d919e55,org.apache.commons.beanutils.ConvertUtilsBean,registerPrimitives,655,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,MEMORY_ERROR,KILLED,KILLED,agreed,timeout,90.11
commons-beanutils,127e7949b555,org.apache.commons.beanutils.ConvertUtilsBean,registerPrimitives,655,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,MEMORY_ERROR,KILLED,KILLED,agreed,timeout,90.11
commons-beanutils,3356fdd75b8d,org.apache.commons.beanutils.ConvertUtilsBean,registerPrimitives,654,VoidMethodCallMutator,removed call to org/apache/commons/beanutils/ConvertUtilsBean::register,MEMORY_ERROR,KILLED,KILLED,agreed,timeout,90.11
commons-beanutils,1281bd8dde69,org.apache.commons.beanutils.converters.SqlTimestampConverter,getFormat,88,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,6.78
commons-beanutils,a1dc891f3cd2,org.apache.commons.beanutils.converters.SqlTimestampConverter,getFormat,83,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,test_failure,5.40
commons-beanutils,a463de48eca8,org.apache.commons.beanutils.converters.SqlTimestampConverter,getFormat,91,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/converters/SqlTimestampConverter::getFormat,KILLED,KILLED,KILLED,agreed,test_failure,3.51
commons-beanutils,c92b7137c562,org.apache.commons.beanutils.converters.SqlTimestampConverter,getFormat,83,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,SURVIVED,SURVIVED,SURVIVED,agreed,ok,3.73
commons-beanutils,d6ff6b0b0481,org.apache.commons.beanutils.converters.SqlTimestampConverter,getFormat,88,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,SURVIVED,SURVIVED,SURVIVED,agreed,ok,5.52
commons-beanutils,52587979bbd1,org.apache.commons.beanutils.ConstructorUtils,invokeConstructor,149,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,SURVIVED,SURVIVED,SURVIVED,agreed,ok,6.85
commons-beanutils,4806229db1e0,org.apache.commons.beanutils.ConstructorUtils,invokeConstructor,155,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.36
commons-beanutils,9195d20ca629,org.apache.commons.beanutils.ConstructorUtils,invokeConstructor,149,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.31
commons-beanutils,f9c08dac142b,org.apache.commons.beanutils.ConstructorUtils,invokeConstructor,146,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,2.94
commons-beanutils,40da15941344,org.apache.commons.beanutils.ConstructorUtils,invokeConstructor,146,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,SURVIVED,SURVIVED,SURVIVED,agreed,ok,2.88
commons-beanutils,5afc21634839,org.apache.commons.beanutils.BasicDynaBean,get,204,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/BasicDynaBean::get,KILLED,KILLED,KILLED,agreed,test_failure,3.02
commons-beanutils,8c35caa53fe4,org.apache.commons.beanutils.BasicDynaBean,get,203,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,SURVIVED,SURVIVED,SURVIVED,agreed,ok,2.99
commons-beanutils,87a6d92835b1,org.apache.commons.beanutils.BasicDynaBean,get,201,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.03
commons-beanutils,63854e670f7a,org.apache.commons.beanutils.BasicDynaBean,get,202,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/BasicDynaBean::get,KILLED,KILLED,KILLED,agreed,test_failure,3.02
commons-beanutils,c14f6bb92992,org.apache.commons.beanutils.BasicDynaBean,get,198,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,SURVIVED,SURVIVED,SURVIVED,agreed,ok,2.95
commons-beanutils,6a2f792b8515,org.apache.commons.beanutils.converters.DateTimeConverter,convertToType,342,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/converters/DateTimeConverter::convertToType,KILLED,KILLED,KILLED,agreed,test_failure,3.05
commons-beanutils,9ba3b8a827e1,org.apache.commons.beanutils.converters.DateTimeConverter,convertToType,303,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/converters/DateTimeConverter::convertToType,KILLED,KILLED,KILLED,agreed,test_failure,3.00
commons-beanutils,75e67fd20af1,org.apache.commons.beanutils.converters.DateTimeConverter,convertToType,333,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,test_failure,3.02
commons-beanutils,34f53479f7a5,org.apache.commons.beanutils.converters.DateTimeConverter,convertToType,293,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.16
commons-beanutils,65e58123bcdb,org.apache.commons.beanutils.converters.DateTimeConverter,convertToType,319,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,SURVIVED,SURVIVED,SURVIVED,agreed,ok,3.09
commons-beanutils,57090849b238,org.apache.commons.beanutils.FluentPropertyBeanIntrospector,introspect,141,VoidMethodCallMutator,removed call to org/apache/commons/beanutils/IntrospectionContext::addPropertyDescriptor,KILLED,KILLED,SURVIVED,disagreed,ok,2.96
commons-beanutils,46d1b68bd2b5,org.apache.commons.beanutils.FluentPropertyBeanIntrospector,introspect,143,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,SURVIVED,SURVIVED,SURVIVED,agreed,ok,2.99
commons-beanutils,1a8e7375c7df,org.apache.commons.beanutils.FluentPropertyBeanIntrospector,introspect,143,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,SURVIVED,SURVIVED,KILLED,disagreed,test_failure,2.96
commons-beanutils,f1bcbf2be149,org.apache.commons.beanutils.FluentPropertyBeanIntrospector,introspect,135,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,test_failure,3.13
commons-beanutils,d10292ed9148,org.apache.commons.beanutils.FluentPropertyBeanIntrospector,introspect,140,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,test_failure,3.20
commons-beanutils,abaac31c2951,org.apache.commons.beanutils.MethodUtils,invokeExactStaticMethod,440,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,2.98
commons-beanutils,e48b29573b1f,org.apache.commons.beanutils.MethodUtils,invokeExactStaticMethod,448,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,2.95
commons-beanutils,816d63e69f5f,org.apache.commons.beanutils.MethodUtils,invokeExactStaticMethod,452,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/MethodUtils::invokeExactStaticMethod,KILLED,KILLED,KILLED,agreed,test_failure,2.97
commons-beanutils,8bcdecf03fc2,org.apache.commons.beanutils.MethodUtils,invokeExactStaticMethod,448,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,SURVIVED,SURVIVED,SURVIVED,agreed,ok,2.91
commons-beanutils,cb42cdebe326,org.apache.commons.beanutils.MethodUtils,invokeExactStaticMethod,436,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,SURVIVED,SURVIVED,SURVIVED,agreed,ok,2.95
commons-beanutils,3179f35c8c83,org.apache.commons.beanutils.expression.DefaultResolver,hasNested,167,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,MEMORY_ERROR,KILLED,KILLED,agreed,test_failure,82.52
commons-beanutils,487e717c4cef,org.apache.commons.beanutils.expression.DefaultResolver,hasNested,167,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.32
commons-beanutils,d32e326a0e20,org.apache.commons.beanutils.ConstructorUtils,getMatchingAccessibleConstructor,435,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/ConstructorUtils::getMatchingAccessibleConstructor,KILLED,KILLED,KILLED,agreed,test_failure,3.09
commons-beanutils,fb9a7ffff369,org.apache.commons.beanutils.ConstructorUtils,getMatchingAccessibleConstructor,422,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,SURVIVED,SURVIVED,SURVIVED,agreed,ok,2.94
commons-beanutils,d7a6802eb149,org.apache.commons.beanutils.ConstructorUtils,getMatchingAccessibleConstructor,424,VoidMethodCallMutator,removed call to java/lang/reflect/Constructor::setAccessible,SURVIVED,SURVIVED,SURVIVED,agreed,ok,2.93
