project,class,method,methodDescription,line,mutator,description,sourceFile,coveringTests,pit_status,mutant_id
commons-dbutils,org.apache.commons.dbutils.handlers.columns.ShortColumnHandler,match,(Ljava/lang/Class;)Z,27,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,ShortColumnHandler.java,org.apache.commons.dbutils.handlers.columns.ShortColumnHandlerTest.testMatch(org.apache.commons.dbutils.handlers.columns.ShortColumnHandlerTest)|org.apache.commons.dbutils.handlers.columns.ShortColumnHandlerTest.testMatchNegative(org.apache.commons.dbutils.handlers.columns.ShortColumnHandlerTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithPopulateBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithToBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBean(org.apache.commons.dbutils.BasicRowProcessorTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBeanList(org.apache.commons.dbutils.BasicRowProcessorTest),KILLED,98cc92b4080b
commons-dbutils,org.apache.commons.dbutils.handlers.properties.DatePropertyHandler,apply,(Ljava/lang/Class;Ljava/lang/Object;)Ljava/lang/Object;,45,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,DatePropertyHandler.java,org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest.testApplyTypeOfDate(org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest)|org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest.testApplyTypeOfTime(org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest)|org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest.testApplyTypeOfTimestamp(org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest),KILLED,c9d2c473a65d
commons-dbutils,org.apache.commons.dbutils.handlers.properties.DatePropertyHandler,apply,(Ljava/lang/Class;Ljava/lang/Object;)Ljava/lang/Object;,45,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,DatePropertyHandler.java,org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest.testApplyTypeOfDate(org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest)|org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest.testApplyTypeOfTime(org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest)|org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest.testApplyTypeOfTimestamp(org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest),KILLED,ae1a6d71ba45
commons-dbutils,org.apache.commons.dbutils.handlers.properties.DatePropertyHandler,apply,(Ljava/lang/Class;Ljava/lang/Object;)Ljava/lang/Object;,58,NullReturnValsMutator,replaced return value with null for org/apache/commons/dbutils/handlers/properties/DatePropertyHandler::apply,DatePropertyHandler.java,org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest.testApplyTypeOfDate(org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest)|org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest.testApplyTypeOfTime(org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest)|org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest.testApplyTypeOfTimestamp(org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest),KILLED,4afd458995c3
commons-dbutils,org.apache.commons.dbutils.handlers.properties.DatePropertyHandler,apply,(Ljava/lang/Class;Ljava/lang/Object;)Ljava/lang/Object;,48,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,DatePropertyHandler.java,org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest.testApplyTypeOfTime(org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest)|org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest.testApplyTypeOfTimestamp(org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest),KILLED,1fa1937d032f
commons-dbutils,org.apache.commons.dbutils.handlers.properties.DatePropertyHandler,apply,(Ljava/lang/Class;Ljava/lang/Object;)Ljava/lang/Object;,51,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,DatePropertyHandler.java,org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest.testApplyTypeOfTimestamp(org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest),SURVIVED,3199f636fcd8
commons-dbutils,org.apache.commons.dbutils.handlers.properties.DatePropertyHandler,match,(Ljava/lang/Class;Ljava/lang/Object;)Z,34,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,DatePropertyHandler.java,org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest.testMatchNegative(org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest)|org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest.testMatch(org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest),KILLED,569adbd24d92
commons-dbutils,org.apache.commons.dbutils.handlers.properties.DatePropertyHandler,match,(Ljava/lang/Class;Ljava/lang/Object;)Z,31,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,DatePropertyHandler.java,org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest.testMatchNegative(org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest)|org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest.testMatch(org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest),KILLED,56d92304af60
commons-dbutils,org.apache.commons.dbutils.handlers.properties.DatePropertyHandler,match,(Ljava/lang/Class;Ljava/lang/Object;)Z,26,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,DatePropertyHandler.java,org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest.testMatchNegative(org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest)|org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest.testMatch(org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithPopulateBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithToBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBean(org.apache.commons.dbutils.BasicRowProcessorTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBeanList(org.apache.commons.dbutils.BasicRowProcessorTest),SURVIVED,b9defa4ffd9f
commons-dbutils,org.apache.commons.dbutils.handlers.properties.DatePropertyHandler,match,(Ljava/lang/Class;Ljava/lang/Object;)Z,26,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,DatePropertyHandler.java,org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest.testMatchNegative(org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest)|org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest.testMatch(org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithPopulateBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithToBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBean(org.apache.commons.dbutils.BasicRowProcessorTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBeanList(org.apache.commons.dbutils.BasicRowProcessorTest),KILLED,cb1cc5efa77c
commons-dbutils,org.apache.commons.dbutils.handlers.properties.DatePropertyHandler,match,(Ljava/lang/Class;Ljava/lang/Object;)Z,32,BooleanFalseReturnValsMutator,replaced boolean return with false for org/apache/commons/dbutils/handlers/properties/DatePropertyHandler::match,DatePropertyHandler.java,org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest.testMatch(org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest),KILLED,6d06ba8495c7
commons-dbutils,org.apache.commons.dbutils.handlers.properties.StringEnumPropertyHandler,match,(Ljava/lang/Class;Ljava/lang/Object;)Z,24,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,StringEnumPropertyHandler.java,org.apache.commons.dbutils.handlers.properties.StringEnumPropertyHandlerTest.testMatchNegative(org.apache.commons.dbutils.handlers.properties.StringEnumPropertyHandlerTest)|org.apache.commons.dbutils.handlers.properties.StringEnumPropertyHandlerTest.testMatch(org.apache.commons.dbutils.handlers.properties.StringEnumPropertyHandlerTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithPopulateBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithToBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBean(org.apache.commons.dbutils.BasicRowProcessorTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBeanList(org.apache.commons.dbutils.BasicRowProcessorTest),KILLED,5f4bab217e5e
commons-dbutils,org.apache.commons.dbutils.handlers.properties.StringEnumPropertyHandler,match,(Ljava/lang/Class;Ljava/lang/Object;)Z,24,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,StringEnumPropertyHandler.java,org.apache.commons.dbutils.handlers.properties.StringEnumPropertyHandlerTest.testMatchNegative(org.apache.commons.dbutils.handlers.properties.StringEnumPropertyHandlerTest)|org.apache.commons.dbutils.handlers.properties.StringEnumPropertyHandlerTest.testMatch(org.apache.commons.dbutils.handlers.properties.StringEnumPropertyHandlerTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithPopulateBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithToBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBean(org.apache.commons.dbutils.BasicRowProcessorTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBeanList(org.apache.commons.dbutils.BasicRowProcessorTest),KILLED,5f4bab217e5e
commons-dbutils,org.apache.commons.dbutils.handlers.properties.StringEnumPropertyHandler,match,(Ljava/lang/Class;Ljava/lang/Object;)Z,24,BooleanTrueReturnValsMutator,replaced boolean return with true for org/apache/commons/dbutils/handlers/properties/StringEnumPropertyHandler::match,StringEnumPropertyHandler.java,org.apache.commons.dbutils.handlers.properties.StringEnumPropertyHandlerTest.testMatchNegative(org.apache.commons.dbutils.handlers.properties.StringEnumPropertyHandlerTest)|org.apache.commons.dbutils.handlers.properties.StringEnumPropertyHandlerTest.testMatch(org.apache.commons.dbutils.handlers.properties.StringEnumPropertyHandlerTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithPopulateBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithToBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBean(org.apache.commons.dbutils.BasicRowProcessorTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBeanList(org.apache.commons.dbutils.BasicRowProcessorTest),KILLED,6146a22e1bbc
commons-dbutils,org.apache.commons.dbutils.handlers.properties.StringEnumPropertyHandler,match,(Ljava/lang/Class;Ljava/lang/Object;)Z,24,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,StringEnumPropertyHandler.java,org.apache.commons.dbutils.handlers.properties.StringEnumPropertyHandlerTest.testMatchNegative(org.apache.commons.dbutils.handlers.properties.StringEnumPropertyHandlerTest)|org.apache.commons.dbutils.handlers.properties.StringEnumPropertyHandlerTest.testMatch(org.apache.commons.dbutils.handlers.properties.StringEnumPropertyHandlerTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithPopulateBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithToBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBean(org.apache.commons.dbutils.BasicRowProcessorTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBeanList(org.apache.commons.dbutils.BasicRowProcessorTest),KILLED,8f8769a80e57
commons-dbutils,org.apache.commons.dbutils.handlers.properties.StringEnumPropertyHandler,match,(Ljava/lang/Class;Ljava/lang/Object;)Z,24,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,StringEnumPropertyHandler.java,org.apache.commons.dbutils.handlers.properties.StringEnumPropertyHandlerTest.testMatchNegative(org.apache.commons.dbutils.handlers.properties.StringEnumPropertyHandlerTest)|org.apache.commons.dbutils.handlers.properties.StringEnumPropertyHandlerTest.testMatch(org.apache.commons.dbutils.handlers.properties.StringEnumPropertyHandlerTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithPopulateBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithToBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBean(org.apache.commons.dbutils.BasicRowProcessorTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBeanList(org.apache.commons.dbutils.BasicRowProcessorTest),KILLED,8f8769a80e57
commons-dbutils,org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSet,invoke,(Ljava/lang/Object;Ljava/lang/reflect/Method;[Ljava/lang/Object;)Ljava/lang/Object;,391,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,SqlNullCheckedResultSet.java,org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testGetBoolean(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testSetNullDouble(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testSetNullBoolean(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testSetNullLong(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testSetNullShort(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testSetNullCharacterStream(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testSetNullFloat(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testSetNullAsciiStream(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testSetNullInt(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testSetNullByte(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testSetNullBigDecimal(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testSetNullClob(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testGetByte(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testSetNullBlob(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testSetNullRef(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testGetString(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testSetNullString(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testGetInt(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testGetLong(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testSetNullBinaryStream(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testGetShort(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testGetDouble(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testGetBinaryStream(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testGetClob(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testGetBlob(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testSetNullObject(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testGetFloat(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testGetCharacterStream(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testGetRef(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testGetBigDecimal(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testGetAsciiStream(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testURL(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testSetNullTime(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testSetNullBytes(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testGetBytes(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testGetObject(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testSetNullDate(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testSetNullTimestamp(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testGetTime(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testGetDate(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest.testGetTimestamp(org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSetTest)|org.apache.commons.dbutils.wrappers.StringTrimmedResultSetTest.testMultipleWrappers(org.apache.commons.dbutils.wrappers.StringTrimmedResultSetTest),KILLED,01e901e8239b
